date,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
11/19/2016,21.30908261,22.07456506,21.37890709,21.27486882,18.43005715,20.7943411,22.83936005,22.9917444,21.43746181,20.84466639,19.8669814,22.69508985,22.07195643,22.88557708,21.31056451,21.65013303,20.89826854,22.05238291,22.22475515,20.50673708,21.88237353,23.75294841,20.56441882,22.91994439,21.86369362,24.60716496,23.1376906,24.45842573,22.81082419,22.56918785,22.49524904,22.03998863,22.16889601,22.25559921,21.88875094,23.36524337,22.18066787,23.16259337,23.66567837,23.30403424,23.11380684,21.31000178,22.4878068,20.84495545,18.94386727,21.51335352,22.70679317,23.20649449,20.96359091,24.05671862,22.01290385,22.92571597
11/20/2016,20.24534065,20.70778361,20.292901,20.24489325,16.8533772,19.57714717,21.01272733,21.58588341,20.08562529,21.15604643,19.3847414,21.12966401,20.21451053,21.54409232,19.33018062,19.8244805,19.61139658,21.13431717,21.15744348,19.01601393,20.74265519,21.71873436,19.08803395,21.35297148,21.24217682,23.02557201,22.14908012,22.46195012,21.26266648,21.15305445,21.60833545,20.27793388,21.13226765,20.57869979,20.5006998,20.06705546,20.57211391,21.48843624,22.50892121,22.18527816,21.42028386,20.88891189,21.19068726,20.11239266,18.12402479,20.41592273,20.47382727,21.09663687,19.45351497,21.58935466,20.22128236,21.49139987
11/21/2016,20.38382771,21.01247466,20.5013579,20.23755064,16.58371932,20.64601563,22.03029252,20.84582583,20.56280354,20.92528327,19.458423,21.63891212,20.45813382,21.0763938,19.89329226,20.90464021,20.26582444,23.58815308,21.58737951,20.19201988,21.65051704,21.23049369,19.89171354,21.7663714,21.08545636,22.11428313,21.80190316,20.63008344,20.90564457,20.07205374,21.1647695,19.86656509,21.02188825,21.17179103,19.89826134,20.55096489,20.21778071,21.30966222,23.249209,22.06450268,22.16049692,21.92851431,21.44860613,20.11941563,18.04878481,20.80474337,19.63887235,21.74893323,21.15178031,21.16593728,20.13241573,21.55656082
11/22/2016,20.48105735,20.85292841,20.60388079,21.32177326,17.51421257,21.68009656,21.18910555,21.49315624,20.53895807,20.62475013,20.48167034,22.0273303,19.98803044,21.96686831,20.43409399,21.42998161,21.72217877,22.75639798,21.15447999,20.56469011,22.40479026,21.1271595,20.76857168,21.51199628,22.35377179,22.65419895,22.02451559,19.96774837,21.55744826,21.39738302,21.2182439,20.22801711,22.57525769,21.63082964,19.95072696,20.77770431,20.65810131,21.10883972,23.92956859,23.46752265,21.6629704,22.37460824,21.87006616,20.85334604,18.47204403,21.21206386,19.90219712,21.5476072,22.47084892,22.28155757,21.19406912,20.82493792
11/23/2016,22.01759141,23.54395127,21.40456867,22.67463432,17.71905397,23.2881261,22.24985663,22.57074442,21.88680344,21.83573497,22.7803477,21.83692721,21.07942232,22.31699504,20.72395689,23.87735987,23.5222416,26.24371791,21.34867944,21.91137802,23.67099234,22.67448799,21.97417386,24.28094378,23.43201323,23.39214503,23.49929907,19.5590231,22.64846972,22.5954772,21.80612045,19.98514125,25.44955979,23.42860043,20.18296598,22.50633856,22.27411277,20.54075327,25.54572701,24.4048475,22.32255202,23.05289169,22.81950363,22.99059713,18.26827063,23.05710062,20.63042081,22.33675641,25.02411754,25.52094597,23.12685343,21.73789175
11/24/2016,20.44348768,22.68832664,20.93238865,22.6214472,17.15910329,22.37605392,21.55146304,22.72660302,19.81590775,20.0410355,20.7184516,21.45911701,19.7856366,20.63832857,19.78375788,22.99101431,23.15483702,25.32165838,21.37762329,20.80950482,22.90504811,22.68908598,20.94747208,22.32184078,21.20009637,22.52463971,23.62554713,19.40040195,21.55471818,22.73453171,20.61093349,19.33352673,22.89206547,23.14294535,19.27204584,22.80993554,21.444183,18.33908376,24.93260686,23.07588399,21.26502739,21.72677334,22.20414969,23.13472643,17.94726334,21.42310929,20.35451222,22.2840896,22.69145458,25.97471139,22.80151014,20.73108746
11/25/2016,18.34752732,21.31058318,19.40685174,19.76320402,16.57839654,19.56826076,18.35790407,19.9308798,18.56292679,18.90243069,19.60957962,19.41698401,18.70758338,19.32261948,17.98392155,20.54900675,19.99692376,20.96937893,20.19817525,18.65482012,18.91955093,20.32004833,18.64351171,19.77896507,18.77040891,19.69967807,20.61945679,19.14070473,19.86529078,20.21923222,19.02202662,18.03844767,20.85251517,20.16231148,19.14966778,20.65489744,19.14908568,18.27133099,21.64775271,21.21154013,18.57911141,18.629592,19.84204564,21.23309947,18.0444333,19.57352525,18.43693287,19.83581891,20.54236295,21.81650644,20.30911947,18.52069741
11/26/2016,16.56176902,21.92348776,15.78726517,16.86109602,14.11271083,17.71461367,16.44069686,18.18988144,17.06031985,17.59046557,17.71300348,17.61144297,17.92084744,16.96494748,16.12398818,18.92875636,16.62399227,20.53414084,18.36120187,16.93629941,16.76513411,17.84541334,16.97875039,17.93670851,15.17334424,18.37862002,18.2729395,17.64712771,17.98336061,17.47773468,16.70351028,16.0025521,17.51568943,19.26732467,17.56636572,18.16186909,16.24476826,16.18304185,19.05630874,18.32503482,16.33542245,16.88927227,18.1484519,20.50816471,15.63207127,18.43219163,16.23410777,17.92621606,17.83605605,19.58265125,18.00145463,17.01680916
11/27/2016,14.30873768,18.93493897,13.31774059,16.69408888,12.1258448,15.25429019,15.04876504,16.46784414,15.31626004,15.87013224,16.2696034,16.35584223,16.76416497,16.52042755,14.11852791,17.52503214,15.92823571,17.70043069,17.28197653,14.35450958,15.5554167,16.56403716,14.32520111,16.20214332,13.98356144,17.17207732,16.39800507,16.61604249,17.06892807,17.34850514,16.26083737,16.41084034,15.51869501,15.73030802,15.60608993,17.11515631,13.82793878,16.25733564,17.39666243,16.7469136,16.27484265,15.59612705,16.36880437,19.6046319,13.68799826,16.54122743,15.00548184,16.26449127,14.24666906,16.88269054,15.3706618,15.27468568
11/28/2016,16.0999858,19.85944183,14.8039576,17.41710187,13.81547926,18.68283831,16.27460434,17.62256443,17.26566421,17.50099166,19.16461431,16.50329402,19.13428514,18.26827481,17.56924844,19.16130645,17.13741726,19.15950694,17.66115282,15.6713046,16.69294945,18.10189134,16.7767877,17.52740814,16.4378276,19.56747013,17.69077686,17.4163343,17.90620571,17.78633036,18.84384236,19.16000184,17.26748873,17.30254078,17.45706471,18.78834547,16.83228798,19.35981275,19.29998163,18.67776345,17.81285919,17.22959595,18.33852363,20.88074927,15.85947402,17.11205464,16.59997121,18.29235818,16.87772247,17.00525989,16.49717579,17.00749855
11/29/2016,16.49152864,20.56355653,17.1629565,17.56038684,14.55337186,17.83394957,18.38615659,17.79251089,18.13849151,18.20589561,19.99103262,15.56658098,22.44767672,19.60162481,18.93807816,19.18724821,18.09344702,20.59511337,17.48411475,16.33101609,19.93224767,19.03837461,18.39615073,18.2105996,19.31769985,20.99257528,18.8336958,17.37983562,17.75901383,18.74584133,20.20710717,19.52650947,17.76538581,17.69973743,17.99133908,18.85962472,17.74725014,18.63834935,20.21736025,18.87086498,18.92250293,19.24452191,18.34316374,22.77176645,16.59260208,15.852633,18.93709998,18.94731458,17.27758861,19.33055493,18.10081286,17.83752227
11/30/2016,17.21354897,21.03273081,18.95264978,18.15117847,14.67142409,18.55096828,18.53650922,17.30984105,18.36679456,18.74017468,20.24540597,15.73944413,22.76122593,21.79567418,18.99408811,19.7167418,19.97143854,20.83450028,18.0451633,16.33715022,19.54225235,20.18698733,18.59415299,18.75148055,21.12638186,20.05341279,19.51695902,18.85515114,18.30606137,19.17976751,20.93154542,18.79355987,19.6191182,19.11558604,17.29930813,19.17564721,19.60109074,19.10397669,21.55877221,20.45980174,20.12282945,19.81350848,19.06214162,23.46142805,16.95030435,16.11023017,19.37307165,19.18286571,17.38197032,20.24527563,18.0222365,18.19712933
12/1/2016,17.93751755,21.14808842,20.75282736,17.38985582,15.8655336,19.28586643,18.80407694,17.64047489,18.73550071,19.10183955,20.34085182,16.60991633,21.68067802,22.10097127,19.17978477,19.96870603,19.67593896,22.08849866,18.9743335,17.74230778,18.72329199,19.2235909,18.99157105,18.43468558,21.47973925,20.93723675,20.07224587,19.44959003,18.82385612,18.72393039,20.58542303,18.33074701,19.04130835,19.79931297,18.71350619,18.44132295,20.03701311,18.98798128,20.88022996,20.80777632,19.33971329,20.07587223,19.2605923,21.98731265,17.86331688,17.25245015,19.43966216,19.41607784,18.14812175,20.06101961,19.9649225,18.4287358
12/2/2016,18.21458237,22.12572818,21.65258288,17.04262617,15.8687563,17.56702322,19.30385021,17.93529633,18.74813989,19.37492093,19.57953808,16.26715053,21.74380503,23.06075219,19.07018153,18.93043779,19.12585112,21.23449533,18.48108857,19.01148611,18.48012809,20.00375706,17.99161239,19.52828777,22.86216269,20.85362853,19.8284795,20.34257416,19.55396062,18.2257085,20.16730537,17.38660274,18.84091123,19.94518946,18.66643838,19.14064191,20.48630729,18.91335655,21.16943996,20.50013347,20.36056787,20.06856513,19.12362085,21.97337584,16.3153787,17.29446916,19.19919228,19.14222326,18.02245271,20.45852725,20.53195763,19.21248061
12/3/2016,17.65985607,19.43224301,19.1592252,17.20554986,15.64855781,17.46030542,17.44141716,17.87501926,17.80657988,18.26578072,18.01539701,17.2251296,19.17870908,20.09230687,17.55850546,18.31561464,18.73557074,19.6958249,18.17845122,18.31308227,16.29802454,19.91689842,17.21742937,19.18598813,20.0218872,18.86541915,18.88008739,20.48062541,19.39896631,17.8664017,18.98243763,16.42399325,17.96396749,18.87819867,17.7887184,18.91267361,19.41592721,18.81989759,19.47958038,19.44207973,19.10903851,18.90551756,18.80386272,20.60075247,15.48038792,17.51580269,18.06525039,18.72353802,17.43694686,18.76039815,18.84194112,18.48911207
12/4/2016,17.16553563,18.92994668,17.99027437,17.12941116,16.08085764,17.27641112,17.02669124,17.45518911,17.19417426,17.84769248,17.58026179,16.95473532,17.80174355,18.1221102,17.00062217,18.44252707,17.57099576,18.48840597,17.30709707,18.61124738,16.3676177,19.01215585,16.64948647,18.49870709,18.69929808,18.62959229,17.91009097,18.82649271,17.98362187,17.50100959,18.14540398,16.86582217,17.05285796,17.87287682,17.67239972,18.37665611,18.28873642,18.53477908,18.36585878,18.23024434,18.36702384,17.76530473,18.09271401,19.00348397,15.3610415,16.84068968,17.42296561,18.2752266,16.89561271,17.45974799,18.67491185,18.06377216
12/5/2016,18.00714007,19.89710782,18.09262184,18.03825136,17.29512312,17.74715474,17.37483514,18.0268537,18.53896665,17.29423734,17.86474825,18.0503325,18.81474017,18.30839536,17.47339181,20.20079925,18.37857251,18.4938954,18.3330235,18.92196195,17.42935222,19.86356685,18.18242786,20.03119412,19.4265302,19.21521882,18.40718973,20.26105155,18.47935785,18.47492091,18.59528189,17.76566657,18.23407852,18.73856669,18.07382156,19.37835227,18.76043586,19.51393329,19.6225934,18.94730372,19.55779643,18.85944357,18.85927304,20.16503175,15.57653792,17.56758377,17.80695746,19.12751781,17.60065193,18.26959701,18.96196725,18.88201063
12/6/2016,18.09580782,19.35468846,18.7571361,18.16005796,18.00506204,18.54100512,18.42370042,18.35982765,18.99091901,17.48422179,18.20891347,18.95781525,18.85353618,18.52245605,17.77159477,20.75333088,19.01107205,19.80964997,18.89724536,18.53232249,17.96639671,19.91503041,19.45503476,20.22876446,19.12364936,19.48909335,18.63976181,20.19485623,18.4013309,18.8874346,18.8825808,17.9888601,18.79779668,19.19569603,17.81667332,18.57140649,18.80141952,19.06825652,19.18831747,19.35747111,19.44928379,19.31192414,19.05996523,19.70325114,16.69617884,17.95432324,18.8651402,19.64712135,18.5871162,19.21282965,19.58760245,18.5470147
12/7/2016,19.64066391,21.24256117,20.37744258,20.0868181,18.69389735,20.38190479,19.87795518,20.05527537,20.487956,19.31742978,19.89541022,20.66892784,19.94357959,20.10881136,19.76818854,22.34948309,20.38201147,21.47385799,20.22515276,20.15677886,19.7854515,21.40006191,20.81041637,21.31088703,20.66097791,21.1019599,20.40014,21.85461542,19.76531769,20.826165,20.36778395,19.86291834,20.55759296,21.25750452,19.46754121,20.17286456,20.45375976,20.65547182,21.3592984,21.14550002,21.2038428,20.5351147,20.5427428,21.2830873,18.24842981,19.08426419,20.2639784,21.40541131,20.53866659,20.70037645,21.76836264,20.04990238
12/8/2016,20.1514568,20.28974726,21.3444959,20.15618282,18.60055127,20.1435197,20.41402044,21.40084588,21.27255214,19.43231128,19.59224121,21.97261027,18.32171956,21.25137372,19.68359991,23.54211836,20.78213209,22.30621063,20.80442942,20.25501605,20.00889781,21.38191872,21.41951073,21.52768009,20.63493032,21.71662151,20.88365186,23.62261298,20.31426337,21.66056806,20.4352085,19.94012644,20.78440673,22.02616465,20.39219915,20.27680315,20.70445615,20.03308381,22.01662848,20.93026717,21.35155552,21.0692629,21.21176955,21.92609726,17.89391949,19.91780888,20.99641324,21.24921844,21.20015352,21.71092935,21.88603516,20.18876327
12/9/2016,19.00797305,18.43700886,20.56581899,18.54449093,17.28372591,20.58205444,21.20269649,21.64276235,19.28307705,19.43301248,17.38772619,21.08117992,14.70769254,20.59369581,19.90425219,21.58615278,21.00111959,22.70588822,18.17325249,21.05658526,19.18455883,21.63075601,20.61182599,20.80222833,17.93445393,21.91174439,19.84348159,23.76176654,18.85507502,22.28620593,19.85910409,18.61849727,19.94141309,23.34725685,19.64262962,19.46303757,22.32582985,18.66763271,22.15622866,19.76819934,20.42945279,19.06194164,21.88305481,21.70111177,16.6831678,17.5022681,20.7215214,21.03220025,22.10585114,21.71631533,21.96964189,19.11427432
